LineId,Time,Content,EventId,EventTemplate
2186,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-15 21:58:42 12800000             30.595               418369               104592              /nHadoopTerasort 2022-11-20 17:21:28 51200000             28.371               1804659              451164              /nHadoopBayes  2022-11-15 22:13:44 92350164             379.909              243084               60771               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2187,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 19:22:24 3743640609           463.354              8079439              2019859             /nHadoopPagerank 2022-11-13 19:11:17 1813330              145.911              12427                3106                /nHadoopPagerank 2022-11-20 12:00:01 1813330              145.491              12463                3115                /nHadoopTerasort 2022-10-11 22:12:50 12800000             28.860               443520               110880              /nHadoopTerasort 2022-11-20 17:22:07 51200000             29.515               1734711              433677              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2188,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-10 00:41:51 204800000            28.865               7095097              1773774             /nHadoopTerasort 2022-11-20 17:26:20 102400000            30.733               3331923              832980              /nHadoopTerasort 2022-11-05 15:54:14 12800000             25.134               509270               127317              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2189,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-05 21:39:54 10797                49.900               216                  54                  /nHadoopBayes  2022-11-20 13:43:20 0                    350.017              0                    0                   /nHadoopTerasort 2022-11-06 22:46:09 102400000            29.810               3435088              858772              /nHadoopPagerank 2022-11-13 18:24:13 1813330              150.189              12073                3018                /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2190,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 00:23:25 92350164             373.114              247511               61877               /nHadoopBayes  2022-11-19 17:07:23 1871682834           2241.517             835007               208751              /nHadoopWordcount 2022-10-11 22:09:11 33884                28.583               1185                 296                 /nHadoopTerasort 2022-11-15 21:58:42 12800000             30.595               418369               104592              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2191,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-05 16:36:25 10797                50.458               213                  53                  /nHadoopTerasort 2022-11-15 21:01:42 12800000             30.810               415449               103862              /nHadoopWordcount 2022-11-05 16:33:11 33394                26.692               1251                 312                 /nHadoopTerasort 2022-11-05 16:46:02 12800000             27.822               460067               115016              /nHadoopPagerank 2022-11-20 12:29:58 1813330              151.665              11956                2989                /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2192,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 17:39:17 92410458             108.694              850189               212547              /nHadoopBayes  2022-11-06 14:57:47 373685276            882.595              423393               105848              /nHadoopTerasort 2022-11-09 00:34:14 204800000            32.892               6226438              1556609             /nHadoopBayes  2022-11-19 15:03:55 1871682834           3194.437             585919               146479              /nHadoopBayes  2022-11-20 11:00:31 0                    309.959              0                    0                   /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2193,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-21 10:34:09 0                    305.826              0                    0                   /nHadoopTerasort 2022-11-20 17:03:35 12800000             29.632               431965               107991              /nHadoopTerasort 2022-11-05 16:52:39 12800000             27.302               468830               117207              /nHadoopBayes  2022-11-15 22:38:31 92350164             363.210              254261               63565               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2194,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 00:23:25 92350164             373.114              247511               61877               /nHadoopBayes  2022-11-20 14:44:53 184799560            662.920              278766               69691               /nHadoopBayes  2022-11-19 18:26:59 3743640609           828.141              4520535              1130133             /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2195,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-10 10:07:54 3743559021           5163.938             724942               181235              /nHadoopBayes  2022-11-19 19:30:07 3743640609           789.370              4742567              1185641             /nHadoopBayes  2022-11-21 13:18:37 110843705            736.798              150439               37609               /nHadoopPagerank 2022-11-15 23:35:42 10893                52.090               209                  52                  /nHadoopTerasort 2022-11-20 17:25:40 102400000            29.746               3442479              860619              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2196,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-09 08:37:03 3743559021           6362.861             588345               147086              /nHadoopBayes  2022-11-20 13:55:11 0                    343.189              0                    0                   /nHadoopTerasort 2022-11-05 16:32:36 12800000             27.500               465454               116363              /nHadoopPagerank 2022-11-15 22:06:33 10797                53.585               201                  50                  /nHadoopTerasort 2022-11-09 11:09:24 204800000            29.940               6840347              1710086             /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2197,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopWordcount 2022-10-11 22:09:11 33884                28.583               1185                 296                 /nHadoopBayes  2022-11-13 19:55:44 110928826            489.458              226636               56659               /nHadoopPagerank 2022-11-07 23:51:05 19933279609          9011.045             2212094              553023              /nHadoopTerasort 2022-11-20 17:04:39 25600000             29.876               856875               214218              /nHadoopTerasort 2022-11-20 17:55:02 12800000             28.770               444907               111226              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2198,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 14:46:15 12800000             27.718               461793               115448              /nHadoopPagerank 2022-11-13 18:59:29 1813330              146.107              12410                3102                /nHadoopBayes  2022-11-20 11:38:40 0                    378.832              0                    0                   /nHadoopTerasort 2022-11-05 16:41:33 12800000             27.766               460995               115248              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2199,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-13 16:20:41 10797                50.808               212                  53                  /nHadoopTerasort 2022-11-20 16:59:39 12800000             29.580               432724               108181              /nHadoopBayes  2022-11-13 16:11:45 92350164             348.678              264858               66214               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2200,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-20 14:48:27 0                    142.684              0                    0                   /nHadoopBayes  2022-11-19 18:03:45 3743640609           91.928               40723616             10180904            /nHadoopBayes  2022-11-21 17:37:40 184799560            585.329              315719               78929               /nHadoopTerasort 2022-11-20 17:03:35 12800000             29.632               431965               107991              /nHadoopBayes  2022-11-13 16:59:21 92350164             357.183              258551               64637               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2201,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-06 16:51:06 373685276            1057.456             353381               88345               /nHadoopTerasort 2022-11-05 16:52:39 12800000             27.302               468830               117207              /nHadoopWordcount 2022-11-05 17:20:22 325830789            37.820               8615303              2153825             /nHadoopBayes  2022-11-13 16:35:44 92350164             369.018              250259               62564               /nHadoopBayes  2022-11-21 15:38:16 184799560            605.906              304997               76249               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2202,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-13 18:59:29 1813330              146.107              12410                3102                /nHadoopBayes  2022-11-19 13:35:26 1871682834           2196.098             852276               213069              /nHadoopBayes  2022-11-19 19:14:29 3743640609           573.520              6527480              1631870             /nHadoopPagerank 2022-11-07 10:57:28 2993339197           1687.963             1773344              443336              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2203,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-07 06:13:21 2993339197           1711.836             1748613              437153              /nHadoopBayes  2022-11-13 20:07:02 110928826            471.477              235279               58819               /nHadoopBayes  2022-11-19 07:24:11 373700496            1065.446             350745               87686               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2204,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopWordcount 2022-11-05 16:33:11 33394                26.692               1251                 312                 /nHadoopBayes  2022-11-13 16:35:44 92350164             369.018              250259               62564               /nHadoopPagerank 2022-11-06 17:20:34 259870065            347.214              748443               187110              /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2205,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 12:58:38 1871682834           2756.028             679123               169780              /nHadoopTerasort 2022-11-13 16:53:15 12800000             28.721               445666               111416              /nHadoopTerasort 2022-11-20 17:42:04 12800000             26.804               477540               119385              /nHadoopBayes  2022-11-07 04:19:30 1871682834           3025.266             618683               154670              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2206,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:53:48 12800000             27.675               462511               115627              /nHadoopPagerank 2022-11-13 18:01:15 1813330              145.644              12450                3112                /nHadoopBayes  2022-11-19 17:33:51 92410458             341.400              270680               67670               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2207,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-06 15:30:13 51200000             29.833               1716220              429055              /nHadoopPagerank 2022-11-20 11:42:13 1814963              168.764              10754                2688                /nHadoopTerasort 2022-11-07 06:14:01 102400000            28.801               3555432              888858              /nHadoopPagerank 2022-11-06 12:53:08 259870065            344.182              755036               188759              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2208,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-05 15:55:43 10712                45.624               234                  58                  /nHadoopTerasort 2022-11-13 16:21:21 12800000             27.851               459588               114897              /nHadoopBayes  2022-11-21 11:20:56 0                    338.975              0                    0                   /nHadoopBayes  2022-11-13 16:11:45 92350164             348.678              264858               66214               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2209,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopWordcount 2022-11-05 18:01:11 325830789            39.654               8216845              2054211             /nHadoopWordcount 2022-10-11 21:38:49 33884                26.701               1269                 317                 /nHadoopTerasort 2022-11-13 15:50:02 12800000             28.736               445434               111358              /nHadoopBayes  2022-11-20 11:08:09 0                    345.611              0                    0                   /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2210,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-19 18:26:59 3743640609           828.141              4520535              1130133             /nHadoopPagerank 2022-11-15 22:06:33 10797                53.585               201                  50                  /nHadoopBayes  2022-11-13 19:55:44 110928826            489.458              226636               56659               /n,552509e6,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2211,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-05 16:37:05 12800000             27.716               461827               115456              /nHadoopPagerank 2022-11-20 12:02:39 1813330              145.605              12453                3113                /nHadoopTerasort 2022-11-06 14:00:19 51200000             29.747               1721181              430295              /nHadoopPagerank 2022-11-05 17:59:39 1813330              142.426              12731                3182                /nHadoopPagerank 2022-11-06 12:53:08 259870065            344.182              755036               188759              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2212,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-13 17:03:01 25600000             25.008               1023672              255918              /nHadoopTerasort 2022-11-06 16:13:00 51200000             28.037               1826158              456539              /nHadoopPagerank 2022-11-13 15:18:03 10797                50.591               213                  53                  /nHadoopBayes  2022-11-15 21:56:55 92350164             390.394              236556               59139               /nHadoopTerasort 2022-11-15 22:32:19 12800000             28.790               444598               111149              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2213,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-13 16:13:29 12800000             29.727               430584               107646              /nHadoopTerasort 2022-11-20 17:04:39 25600000             29.876               856875               214218              /nHadoopWordcount 2022-11-05 16:51:01 33394                26.744               1248                 312                 /nHadoopBayes  2022-11-21 15:17:10 184799560            719.906              256699               64174               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2214,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-06 13:14:17 51200000             29.849               1715300              428825              /nHadoopTerasort 2022-11-05 18:04:30 320000000            31.883               10036696             2509174             /nHadoopPagerank 2022-11-08 21:11:52 19933279609          7625.271             2614107              653526              /nHadoopWordcount 2022-11-05 17:57:08 325830789            36.578               8907835              2226958             /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2215,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-20 17:26:57 102400000            28.675               3571054              892763              /nHadoopBayes  2022-11-19 03:16:27 110928826            515.543              215168               53792               /nHadoopBayes  2022-11-15 22:56:05 92386590             78.285               1180131              295032              /nHadoopBayes  2022-11-07 09:02:45 1871682834           3094.878             604767               151191              /nHadoopTerasort 2022-11-05 16:39:19 12800000             27.525               465031               116257              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2216,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopTerasort 2022-11-07 05:03:40 102400000            29.660               3452461              863115              /nHadoopTerasort 2022-11-18 22:24:53 12800000             28.582               447834               111958              /nHadoopBayes  2022-11-18 22:20:23 92350164             372.719              247774               61943               /nHadoopBayes  2022-11-19 06:34:35 373700496            890.337              419729               104932              /nHadoopTerasort 2022-11-20 17:07:42 25600000             26.462               967424               241856              /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2217,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-06 20:20:08 1871682834           2430.905             769953               192488              /nHadoopPagerank 2022-11-06 16:32:39 259870065            301.693              861372               215343              /nHadoopWordcount 2022-11-05 16:30:57 33394                26.426               1263                 315                 /nHadoopTerasort 2022-11-05 15:54:14 12800000             25.134               509270               127317              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2218,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-06 21:50:48 2993339197           1425.268             2100193              525048              /nHadoopPagerank 2022-11-20 12:02:39 1813330              145.605              12453                3113                /nHadoopBayes  2022-11-13 17:35:03 110928826            468.609              236719               59179               /nHadoopBayes  2022-11-18 22:12:18 92350164             365.488              252676               63169               /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2219,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopPagerank 2022-11-20 12:29:58 1813330              151.665              11956                2989                /nHadoopBayes  2022-11-19 19:30:07 3743640609           789.370              4742567              1185641             /nHadoopTerasort 2022-11-20 17:10:04 25600000             28.704               891861               222965              /nHadoopPagerank 2022-11-20 11:53:35 1814963              147.613              12295                3073                /nHadoopBayes  2022-11-19 05:17:31 373700496            992.248              376620               94155               /n,98854228,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
2220,17:56:01,Type         Date       Time     Input_data_size      Duration(s)          Throughput(bytes/s)  Throughput/node     /nHadoopBayes  2022-11-15 22:13:44 92350164             379.909              243084               60771               /nHadoopBayes  2022-11-15 21:04:29 92350164             40.200               2297267              574316              /nHadoopBayes  2022-11-20 14:18:35 0                    330.971              0                    0                   /nHadoopBayes  2022-11-06 14:57:47 373685276            882.595              423393               105848              /n,e213a881,Type Date Time Input_data_size Duration(s) Throughput(bytes<*> Throughput<*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*> <*> <*>:<*>:<*> <*> <*>.<*> <*> <*> <*>
