LineId,ThreadID,User,Content,EventId,EventTemplate
182,2,main,delete rui user all/n   ^/nError: command found at '^' position/n/n,41acae3c,delete rui user all<*>   ^<*> command found at '^' position<*>
183,2,main,[2019-03-11 15:00:13.163] {DTA}[8.36.200.27 27]: delete rui user all/n,a7f82767,[<*> <*>:<*>:<*>.<*>] <*> <*>]: delete rui user all<*>
184,2,main,delete rui user all/n   ^/nError: command found at '^' position/n/n,41acae3c,delete rui user all<*>   ^<*> command found at '^' position<*>
185,2,main,[2019-03-11 15:00:13.160] {DTA}[8.36.200.27 27]: interface Pos 8/4/0/n,df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>
186,2,main,interface Pos 8/4/0/n/n,6c384be4,interface Pos <*><*>
187,2,main,[2019-03-11 15:00:13.162] {DTA}[8.36.200.27 27]: interface Pos 9/4/0/n,df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>
188,2,main,interface Pos 9/4/0/n/n,6c384be4,interface Pos <*><*>
189,2,main,[2019-03-11 15:00:13.164] {DTA}[8.36.200.27 27]: interface Pos 6/4/0/n,df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>
190,2,main,interface Pos 6/4/0/n /n,949b893d,interface Pos <*><*> <*>
191,2,main,[2019-03-11 15:00:13.164] {DTA}[8.36.200.27 27]: display clock/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
192,2,main,display clock/n                         total        used        free             shared    buff/cache   available/nMem:        8010172      627052     6692888        8624      690232     7066364/nSwap:       8388604           0     8388604/nR222/n,75f19e05,display clock<*>                         total        used        free             shared    buff<*>   available<*>        <*>      <*>     <*>        <*>      <*>     <*><*>       <*>           <*>     <*><*>
193,2,main,Process=/user/local/rvm/rubies/smp/vrp/cfgm/cmd/n,bf0a155d,Process<*><*>
194,2,main,Process=/user/local/rvm/rubies/smp/vrp/cfgm/cmd/n,bf0a155d,Process<*><*>
195,2,main,Password for team9@BIGDATA: /n,3379c85f,Password for team9@BIGDATA: <*>
196,2,main,file_path=======/report/220912.25/report/HQOS.A2005_report/HQOS.A2005_2021-01-01_16-47.irp/n,3c2ac7a1,file_path<*><*>
197,2,main,mkdir: cannot create directory '/home/user/results/job1': File exists/n/n,f5a9ebe5,mkdir: cannot create directory '<*> File exists<*>
198,2,main,155 bytes of data./n32 bytes from 6.35.100.35: icmp_seq=1 ttl=532 time=1.35 ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=555 time=1.36 ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=512 time=1.27ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=522 time=1.04 ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=542 time=1.38 ms/n/n,388b5571,155 bytes of data.<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.27ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*>
199,2,main,Creating job3 data./n,11017f5e,Creating job3 data.<*>
200,2,main,patching args=/user/local/rvm/rubies/smp/vrp/cfgm/cmd/n,34eba875,patching args<*><*>
201,2,main,"Warning: Telnet is not a secure protocol, and it is recommended to use Stelnet./n/nUsername: /n",b10605c3,"Warning: Telnet is not a secure protocol, and it is recommended to use Stelnet.<*> <*>"
202,2,main,ne9001590/nPassword: 7hregrw/n,e1c3e574,ne9001590<*> 7hregrw<*>
203,2,main,"/nInfo: The max number of VTY users is 26, the number of current VTY users online is 7, and total number of terminal users online is 7./n The current login time is 2019-01-11 16:00:13./n/n",006f9f30,"<*> The max number of VTY users is <*>, the number of current VTY users online is <*>, and total number of terminal users online is <*>.<*> The current login time is <*> <*>:<*>:<*>.<*>"
204,2,main,[2019-01-11 15:00:13.234] {DTA}[8.36.200.27 26]: display clock/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
205,2,main,display clock/n2012-05-13 15:00:13/nTuesday/nTime Zone(DefaultZoneName): UTC/n/n,42d13560,display clock<*> <*>:<*>:<*><*> Zone(DefaultZoneName): UTC<*>
206,2,main,[2019-01-11 15:00:13.136] {DTA}[8.36.200.27 26]: display version/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
207,2,main,"display version/nVersatile Routing Platform Software/nVRP (R) software, Version 6.220 (NE9000-20-LS V800R022C10)/nCopyright (C) 2011-2021 Technologies Co., Ltd./nNE9000-20 uptime is 11 day, 18 hours, 300 minutes/n/nNE9000-20-LS version information:/n---------------------------------------/nBKP version information:/nVMPU Slot Quantity: 31/nLPU Slot Quantity: 301/n---------------------------------------/nVMPU version information:/n/nVMPU (Master) 22: uptime is 10 day, 19 hours, 421 minutes/n Startup Time 2021/08/12 05:14:21/n SDRAM Memory Size :  12299 M bytes/n CFCARD Memory Size : 5125 M bytes/n VMPU CR9D0MPUQ180-VMPU version information:/n PCB  Version : VIRTUALMPU REV A/n/n",e0790841,"display version<*> Routing Platform Software<*> (R) software, Version <*>.<*> (<*> V800R022C10)<*> (C) <*><*><*> Technologies Co., Ltd.<*> uptime is <*> day, <*> hours, <*> minutes<*> version information:<*> version information:<*> Slot Quantity: <*><*> Slot Quantity: <*><*> version information:<*> (Master) <*>: uptime is <*> day, <*> hours, <*> minutes<*> Startup Time <*><*> <*>:<*>:<*><*> SDRAM Memory Size :  <*> M bytes<*> CFCARD Memory Size : <*> M bytes<*> VMPU CR9D0MPUQ180<*>VMPU version information:<*> PCB  Version : VIRTUALMPU REV A<*>"
208,2,main,[2019-01-11 15:00:13.145] {DTA}[8.36.200.27 26]: display device/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
209,2,main,display version/nNE9000-20-LS's Device status:/n-------------------------------------------------------------------/nSlot # Type  Online   Register      Status    Role  Lsld  Primary/n-------------------------------------------------------------------/n15        LPU   Present  Registered  Normal  LC      13       NA/n18        LPU   Present  Registered  Normal  LC      13       NA/n22      LPU   Present  Registered  Normal  LC      13       NA/n43      LPU   Present  Registered  Normal  MMB 13       Master/n-------------------------------------------------------------------/n/n,9fae6eb1,display version<*> Device status:<*> # Type  Online   Register      Status    Role  Lsld  Primary<*>        LPU   Present  Registered  Normal  LC      <*>       NA<*>        LPU   Present  Registered  Normal  LC      <*>       NA<*>      LPU   Present  Registered  Normal  LC      <*>       NA<*>      LPU   Present  Registered  Normal  MMB <*>       Master<*>
210,2,main,[2019-01-11 15:00:13.146] {DTA}[8.36.200.27 26]: display license/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
211,2,main,display license/nActive Lisense : cfcard:/LICNE9000_V800R021_20110802BAE85C.xml/nLisense state : Demo/nRevoke ticket : No ticket/nLicense mode : commom/n/nItem name         Item type           Value             Description/n-------------------------------------------------------------------/nLCR959GRAD0Q        --                 401               NetEngine9000 500M Upgrade to 10G Port Enable  RTU (per 500M)/nLCR959GRAD0Q       Resource       401               NetEngine9000 500M Upgrade to 10G Port Enable  RTU (per 500M)/nLCR959GRAS 00        --                  2                  NetEngine9000 Virtual System Function License/nLCR959GRAN00        Fuction         Yes               NetEngine9000 IP Performance Measure Licence (IP FPM)/n/nItem name           (View)Resource License Command-Line/n-------------------------------------------------------------------/nLCR9S9KXL3V1L    (License)active port-I3vpn slot <slot-id> card <card-id> port <port-list>/nLCR9S9KXL231L    (Slot)I3vpn capacity enhance enable/nLCR9S7KXL4V1L    (License)active port-I3vpn slot <slot-id> card <card-id> port <port-list>/nLCR9S8KXL5V1L    (License)active port-I3vpn slot <slot-id> card <card-id> port <port-list>/n/n,459385ca,display license<*> Lisense : cfcard:<*> state : Demo<*> ticket : No ticket<*> mode : commom<*> name         Item type           Value             Description<*>        <*>                 <*>               NetEngine9000 500M Upgrade to 10G Port Enable  RTU (per 500M)<*>       Resource       <*>               NetEngine9000 500M Upgrade to 10G Port Enable  RTU (per 500M)<*> <*>        <*>                  <*>                  NetEngine9000 Virtual System Function License<*>        Fuction         Yes               NetEngine9000 IP Performance Measure Licence (IP FPM)<*> name           (View)Resource License Command<*>Line<*>    (License)active port<*>I3vpn slot <slot<*>id> card <card<*>id> port <port<*>list><*>    (Slot)I3vpn capacity enhance enable<*>    (License)active port<*>I3vpn slot <slot<*>id> card <card<*>id> port <port<*>list><*>    (License)active port<*>I3vpn slot <slot<*>id> card <card<*>id> port <port<*>list><*>
212,2,main,[2019-01-11 15:00:13.166] {DTA}[8.36.200.27 26]: display patch verbose/n,f25ac104,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display patch verbose<*>
213,2,main,display patch verbose/nInfo: No patch exists./nThe current state is: Idle/nBoard Info:/n----------------------------------------/nSlot-id PatchType Count/n----------------------------------------/n-       -        -/n----------------------------------------/n/n,ebbff039,display patch verbose<*> No patch exists.<*> current state is: Idle<*> Info:<*> PatchType Count<*>       <*>        <*><*>
214,2,main,[2019-01-11 15:00:13.144] {DTA}[8.36.200.27 26]: display module-information/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
215,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nRM         V200R212SPH201       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/nequipment         V200R212SPH014       2021-05-21 09:53:19      V200R212SPH-NE9000_3356_RM_CMS_mir.MOD/nLI        V200R212SPH013       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/npiaobai        V200R212SPH002       2021-05-21 09:53:19      V200R212SPH-NE9000_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,9800622b,display module<*>information<*>                        Module<*>information<*>    Version       InstallTime      PackageName<*>         V200R212SPH201       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>         V200R212SPH014       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*>        V200R212SPH013       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>        V200R212SPH002       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>
216,2,main,[2019-01-11 15:00:13.154] {DTA}[8.36.200.27 26]: display module-information/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
217,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nRM         V200R212SPH201       2011-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/nequipment         V200R212SPH014       2011-05-21 09:53:19      V200R212SPH-NE9000_3356_RM_CMS_mir.MOD/nLI        V200R212SPH013       2011-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/npiaobai        V200R212SPH002       2011-05-21 09:53:19      V200R212SPH-NE9000_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,9800622b,display module<*>information<*>                        Module<*>information<*>    Version       InstallTime      PackageName<*>         V200R212SPH201       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>         V200R212SPH014       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*>        V200R212SPH013       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>        V200R212SPH002       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>
218,2,main,[2019-01-11 15:00:13.164] {DTA}[8.36.200.27 26]: display module-information/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
219,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nequipment         V200R212SPH014       2021-05-21 09:53:19      V200R212SPH-NE9000_3356_RM_CMS_mir.MOD/npiaobai        V200R212SPH002       2021-05-21 09:53:19      V200R212SPH-NE9000_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,5d490c25,display module<*>information<*>                        Module<*>information<*>    Version       InstallTime      PackageName<*>         V200R212SPH014       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*>        V200R212SPH002       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>
220,2,main,[2019-01-11 15:00:13.144] {DTA}[8.36.200.27 26]: display module-information/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
221,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nRM         V200R212SPH201       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/nLI        V200R212SPH013       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,306d2200,display module<*>information<*>                        Module<*>information<*>    Version       InstallTime      PackageName<*>         V200R212SPH201       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>        V200R212SPH013       <*> <*>:<*>:<*>      V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*>
222,2,main,[2019-01-11 15:00:13.194] {DTA}[8.36.200.27 26]: display startup/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
223,2,main,display startup/nMainBoard: /n Configured startup sysytem software:   cfcard:/NE9000_V90012BO00.cc/n startup sysytem software:   cfcard:/NE9000_V900127788.cc/n Next startup sysytem software:   cfcard:/NE9000_V91112.cc/n Startup paf file:   default/n Next Startup paf file:   default/n Startup patch package:   NULL/n Next Startup patch package:   NULL/nSlaveBoard: /n Configured startup sysytem software:   cfcard:/NE9090_V9001255BO.cc/n startup sysytem software:   cfcard:/NE9090_V900178988.cc/n Next startup sysytem software:   cfcard:/NE9090_V9kl012.cc/n Startup paf file:   default/n Next Startup paf file:   default/n Startup patch package:   NULL/n Next Startup patch package:   NULL/n/n,1a08531d,display startup<*> <*> Configured startup sysytem software:   cfcard:<*> startup sysytem software:   cfcard:<*> Next startup sysytem software:   cfcard:<*> Startup paf file:   default<*> Next Startup paf file:   default<*> Startup patch package:   NULL<*> Next Startup patch package:   NULL<*> <*> Configured startup sysytem software:   cfcard:<*> startup sysytem software:   cfcard:<*> Next startup sysytem software:   cfcard:<*> Startup paf file:   default<*> Next Startup paf file:   default<*> Startup patch package:   NULL<*> Next Startup patch package:   NULL<*>
224,2,main,[2019-01-11 15:00:13.104] {DTA}[8.36.200.27 26]: system/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
225,2,main,"system/nEnter system view, return view with return command./n/n",72fdb662,"system<*> system view, return view with return command.<*>"
226,2,main,[2019-01-11 15:00:13.114] {DTA}[8.36.200.27 26]: diagnose/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
227,2,main,"diagnose/nWarning: Enter system view, return view with return command./n/n",627c6a55,"diagnose<*> Enter system view, return view with return command.<*>"
228,2,main,[2019-01-11 15:00:13.1990] {DTA}[8.36.201.27 26]: commit/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
229,2,main,commit/n/n,36ae7f75,commit<*>
230,2,main,[2019-01-11 15:00:13.234] {DTA}[8.36.202.27 26]: display data-channel/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
231,2,main,display data-channel/n/n,fcae8598,display data<*>channel<*>
232,2,main,[2019-01-11 15:00:13.216] {DTA}[8.36.200.27 26]: display ptn-mode/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
233,2,main,display ptn-mode/n                             ^/nError: command found at '^' position/n/n,5a60d2d2,display ptn<*>mode<*>                             ^<*> command found at '^' position<*>
234,2,main,[2019-01-11 15:00:13.224] {DTA}[8.36.200.27 26]: display vrcb/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
235,2,main,display vrcb/nSystem Version: V900jiojhjo001/nVRP Version: V900CPPo001/nVIST Version: vist12.335699981/nOSAL Version: VPP V900CPPo001/nPSE Version: VPP V900CPPo001/n/n,db43d655,display vrcb<*> Version: V900jiojhjo001<*> Version: V900CPPo001<*> Version: vist12.<*><*> Version: VPP V900CPPo001<*> Version: VPP V900CPPo001<*>
236,2,main,[2019-01-11 15:00:13.334] {DTA}[8.36.200.27 26]: return/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
237,2,main,return/n/n,a22f0194,return<*>
238,2,main,[2019-01-11 15:00:13.889] {DTA}[8.36.200.27 26]: display slot 17 chipisolate state/n,cca81480,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display slot <*> chipisolate state<*>
239,2,main,display slot 17 chipisolate state/n/n,c996f9a2,display slot <*> chipisolate state<*>
240,2,main,[2019-01-11 15:00:13.678] {DTA}[8.36.200.27 26]: display anti-theft status/n,6e04f22a,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display anti<*>theft status<*>
241,2,main,display anti-theft status/n-----------------------------------------/n                 NP state/n-----------------------------------------/n                 TM state/n-----------------------------------------/n/n,816df272,display anti<*>theft status<*>                 NP state<*>                 TM state<*>
242,2,main,version = 1.22.33.899/n,1bf347d9,version <*> <*>
243,2,main,vrp_version = 1.22.33.899/n,d8f631a5,vrp_version <*> <*>
244,2,main,ne_type = 1.22.33.899/n,0af4ffbe,ne_type <*> <*>
245,2,main,ipn = Router/n/n,c83db1f0,ipn <*> Router<*>
246,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: display access-user/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
247,2,main,display access-user/n-----------------------------------------/nTotal users               :5/nIPv4  users               :5/nIPv6  users               :5/nLac users               :5/nRUI local users               :5/nRUI remote users               :5/nAccounting ready               :5/nAccounting state               :5/n-----------------------------------------/n/n,63330d5b,display access<*>user<*> users               :<*><*>  users               :<*><*>  users               :<*><*> users               :<*><*> local users               :<*><*> remote users               :<*><*> ready               :<*><*> state               :<*><*>
248,2,main,"ERROR, execute cmd: '( /usr/hdp/3.0.1.0-189/hadoop/bin/yarn node -list 2> /dev/null | grep RUNNING )' timedout./n  STDOUT:/n/n  STDERR:/n/n",75537538,"ERROR, execute cmd: '( <*> node <*>list <*>> <*> <*> grep RUNNING )' timedout.<*>  STDOU<*>  STDER<*>"
249,2,main,please set `CPTS.masters.hostnames` and `CPTS.slaves.hostnames` manually/n,7740a8ad,please set <*> and <*> manually<*>
250,2,main,/home/team17/CPTS13/bin/functions/workload_functions.sh: line 138: filename argument required/n/n,0242a31f,<*> line <*>: filename argument required<*>
251,2,main,nohup: ignoring input/n,0274f4f8,nohup: ignoring input<*>
252,2,main,====== Start Process ======/n,394f6cc4,<*> Start Process <*><*>
253,2,main,Password for user9@BIGDATA: /n,f1ec6a43,Password for user9@BIGDATA: <*>
254,2,main,==================== Start execute CPTS test ======================/n,82df2e25,<*> Start execute CPTS test <*><*>
255,2,main,mkdir: cannot create directory '/home/user9/results': File exists/n,f5a9ebe5,mkdir: cannot create directory '<*> File exists<*>
256,2,main,mkdir: cannot create directory '/home/user9/results/job3': File exists/n,f5a9ebe5,mkdir: cannot create directory '<*> File exists<*>
257,2,main,mkdir: cannot create directory '/home/user9/results/job2': File exists/n,f5a9ebe5,mkdir: cannot create directory '<*> File exists<*>
258,2,main,mkdir: cannot create directory '/home/user9/results/job1': File exists/n/n/n,f5a9ebe5,mkdir: cannot create directory '<*> File exists<*>
259,2,main,[2019-01-11 15:00:13.224] {DTA}[8.36.200.27 26]: display ipv6 prefix/n,71949674,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display ipv6 prefix<*>
260,2,main,display ipv6 prefix/n                             ^/nError: command found at '^' position/n/n,832684a6,display ipv6 prefix<*>                             ^<*> command found at '^' position<*>
261,2,main,[2019-01-11 15:00:13.579] {DTA}[8.36.200.27 26]: display ip pool/n,40098836,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display ip pool<*>
262,2,main,display ip pool/n/nIP address pool Statistic/nLocal : 2    Remote: 2    Server: 2   /nIP address Statistic/nTotal    :13         Used    :13         Ratio    :13         /n/n,cf238b3b,display ip pool<*> address pool Statistic<*> : <*>    Remote: <*>    Server: <*>   <*> address Statistic<*>    :<*>         Used    :<*>         Ratio    :<*>         <*>
263,2,main,[2019-01-11 15:00:13.997] {DTA}[8.36.200.27 216]: quit/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
264,2,main,quit/n/n,d7c9d7a0,quit<*>
265,2,main,[2019-01-11 15:00:13.568] {DTA}[8.36.200.27 216]: cd//n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
266,2,main,cd//n/n,e9cb4197,cd<*>
267,2,main,[2019-01-11 15:00:13.876] {DTA}[8.36.200.27 216]: pwd/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
268,2,main,pwd/n/n,bae091ae,pwd<*>
269,2,main,[2019-01-11 15:00:13.434] {DTA}[8.36.200.27 216]: system-view/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
270,2,main,"system-view/nEnter system view, return command./n/n",5fedeed7,"system<*>view<*> system view, return command.<*>"
271,2,main,[2019-01-11 15:00:13.1134] {DTA}[8.36.200.27 216]: display commit list/n,ba7ce6a9,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display commit list<*>
272,2,main,display commit list/n--------------------------------------------------------------------------------------/nNo.  commitID     Label        User                    TimeStamp/n1     101052358        _           ne900112             2021-09-18 12:56:12/n2     101052359        _           ne900112             2021-09-18 12:56:13/n3     101052360        _           ne900112             2021-09-18 12:56:14/n4     101052362       va1           ne900112             2021-09-18 12:56:15/n5     101052363      bbb          ne900112             2021-09-18 12:56:16/n6     101052364      commit_label          ne900112             2021-09-18 12:56:17/n7     101052365     20210918          ne900112             2021-09-18 12:56:18/n--------------------------------------------------------------------------------------/n /n,20106788,display commit list<*>  commitID     Label        User                    TimeStamp<*>     <*>        _           ne900112             <*> <*>:<*>:<*><*>     <*>        _           ne900112             <*> <*>:<*>:<*><*>     <*>        _           ne900112             <*> <*>:<*>:<*><*>     <*>       va1           ne900112             <*> <*>:<*>:<*><*>     <*>      bbb          ne900112             <*> <*>:<*>:<*><*>     <*>      commit_label          ne900112             <*> <*>:<*>:<*><*>     <*>     <*>          ne900112             <*> <*>:<*>:<*><*> <*>
273,3,main,patching args=/n,34eba875,patching args<*><*>
274,3,main,Parsing conf: /home/team17/CPTS13/conf/hadoop.conf/n,018e820f,Parsing conf: <*>
275,3,main,Parsing conf: /home/team17/CPTS13/conf/CPTS.conf/n,018e820f,Parsing conf: <*>
276,3,main,Parsing conf: /home/team17/CPTS13/conf/spark.conf/n,018e820f,Parsing conf: <*>
277,3,main,Parsing conf: /home/team17/CPTS13/conf/workloads/micro/job3.conf/n,018e820f,Parsing conf: <*>
278,2,main,[2019-01-11 15:00:13.1809] {DTA}[8.36.200.27 1226]: quit/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
279,2,main,quit/n/n,d7c9d7a0,quit<*>
280,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: dir auto_9.08.100.56.cfg/n,371d66ba,[<*> <*>:<*>:<*>.<*>] <*> <*>]: dir <*>
281,2,main,"dir auto_9.08.100.56.cfg/nDirectory of cfcard://n/nIdx    Attr      Size(Byte)            Date         Time          FileName/n0      -rw-      22,344        April 23 2011  14:13:23     auto_9.08.100.56.cfg/n/n5,435,3322 KB total (2,435,3322 KB free)/n/n",977bd1d2,"dir <*> of cfcard:<*>    Attr      Size(Byte)            Date         Time          FileName<*>      <*>rw<*>      <*>,<*>        April <*> <*>  <*>:<*>:<*>     <*> KB total (<*>,<*>,<*> KB free)<*>"
282,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: clear configuration commit label begin_rollback/n,8e37b018,[<*> <*>:<*>:<*>.<*>] <*> <*>]: clear configuration commit label begin_rollback<*>
283,2,main,clear configuration commit label begin_rollback/n                         ^/nError: command found at '^' position/n/n,0dfd810a,clear configuration commit label begin_rollback<*>                         ^<*> command found at '^' position<*>
284,2,789993848599303,[2019-01-11 15:00:13.1341] {DTA}[8.36.200.27 26]: rollback confuguration to file auto_9.08.100.56.cfg/n,7d32035b,[<*> <*>:<*>:<*>.<*>] <*> <*>]: rollback confuguration to file <*>
285,2,789993848599303,Warning: This operation will revert configuration changes to the file auto_9.08.100.56.cfg. Continue? [Y/N]:/n,796d4bcc,Warning: This operation will revert configuration changes to the file <*> Continue? [Y<*>
286,2,789993848599303,[2019-01-11 15:00:13.1341] {DTA}[8.36.200.27 26]: Y/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
287,2,789993848599303,Y/nWarning: Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y/N]:/n,274d4f6b,Y<*> Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y<*>
288,2,789993848599304,[2019-01-11 15:00:13.1351] {DTA}[8.36.200.27 26]: Y/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
289,2,789993848599304,Y/nWarning: Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y/N]:/n,274d4f6b,Y<*> Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y<*>
290,2,789993848599303,[2019-01-11 15:00:13.1341] {DTA}[8.36.200.27 26]: N/n,b95076f5,[<*> <*>:<*>:<*>.<*>] <*> <*>]: <*>
291,2,789993848599303,"N/nWarning: Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y/N]:Y/nLoading rollback changes./nCommitting/nCheck rollback result./nConfiguration rollback finished, but there are still several differences./nPlease use 'display configuration rollback result' to view the differences./nPlease use 'display configuration rollback result' to view the changes./n/n/n",0172e9d2,"N<*> Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y<*> rollback changes.<*> rollback result.<*> rollback finished, but there are still several differences.<*> use 'display configuration rollback result' to view the differences.<*> use 'display configuration rollback result' to view the changes.<*>"
292,2,789993848599303,[2019-01-11 15:00:13.1134] {DTA}[8.36.200.27 26]: display configuration rollback result/n,cf43e9c3,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display configuration rollback result<*>
