LineId,ThreadID,User,Content,EventId,EventTemplate
201,2,main,"Warning: Telnet is not a secure protocol, and it is recommended to use Stelnet./n/nUsername: /n",32ffcff4,Warning Telnet is not a secure protocol and it is recommended to use Stelnet.<*> <*>
202,2,main,ne9001590/nPassword: 7hregrw/n,e1c3e574,ne9001590<*> 7hregrw<*>
203,2,main,"/nInfo: The max number of VTY users is 26, the number of current VTY users online is 7, and total number of terminal users online is 7./n The current login time is 2019-01-11 16:00:13./n/n",02aa384a,<*> The max number of VTY users is <*> the number of current VTY users online is <*> and total number of terminal users online is <*>.<*> The current login time is <*> <*> <*> <*>.<*>
204,2,main,[2019-01-11 15:00:13.234] {DTA}[8.36.200.27 26]: display clock/n,5ed41ece,[<*> <*> <*> <*>.<*>] <*> <*>] display clock<*>
205,2,main,display clock/n2012-05-13 15:00:13/nTuesday/nTime Zone(DefaultZoneName): UTC/n/n,b496d988,display clock<*> <*> <*> <*><*> Zone(DefaultZoneName) UTC<*>
206,2,main,[2019-01-11 15:00:13.136] {DTA}[8.36.200.27 26]: display version/n,c39ece12,[<*> <*> <*> <*>.<*>] <*> <*>] display version<*>
207,2,main,"display version/nVersatile Routing Platform Software/nVRP (R) software, Version 6.220 (NE9000-20-LS V800R022C10)/nCopyright (C) 2011-2021 Technologies Co., Ltd./nNE9000-20 uptime is 11 day, 18 hours, 300 minutes/n/nNE9000-20-LS version information:/n---------------------------------------/nBKP version information:/nVMPU Slot Quantity: 31/nLPU Slot Quantity: 301/n---------------------------------------/nVMPU version information:/n/nVMPU (Master) 22: uptime is 10 day, 19 hours, 421 minutes/n Startup Time 2021/08/12 05:14:21/n SDRAM Memory Size :  12299 M bytes/n CFCARD Memory Size : 5125 M bytes/n VMPU CR9D0MPUQ180-VMPU version information:/n PCB  Version : VIRTUALMPU REV A/n/n",764ab33e,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> version <*> <*> <*> <*> <*> <*>
208,2,main,[2019-01-11 15:00:13.145] {DTA}[8.36.200.27 26]: display device/n,b0ca99ba,[<*> <*> <*> <*>.<*>] <*> <*>] display device<*>
209,2,main,display version/nNE9000-20-LS's Device status:/n-------------------------------------------------------------------/nSlot # Type  Online   Register      Status    Role  Lsld  Primary/n-------------------------------------------------------------------/n15        LPU   Present  Registered  Normal  LC      13       NA/n18        LPU   Present  Registered  Normal  LC      13       NA/n22      LPU   Present  Registered  Normal  LC      13       NA/n43      LPU   Present  Registered  Normal  MMB 13       Master/n-------------------------------------------------------------------/n/n,2b0fcf73,display version<*> Device status <*> # Type Online Register Status Role Lsld Primary<*> LPU Present Registered Normal LC <*> NA<*> LPU Present Registered Normal LC <*> NA<*> LPU Present Registered Normal LC <*> NA<*> LPU Present Registered Normal MMB <*> Master<*>
210,2,main,[2019-01-11 15:00:13.146] {DTA}[8.36.200.27 26]: display license/n,5f9c519f,[<*> <*> <*> <*>.<*>] <*> <*>] display license<*>
211,2,main,display license/nActive Lisense : cfcard:/LICNE9000_V800R021_20110802BAE85C.xml/nLisense state : Demo/nRevoke ticket : No ticket/nLicense mode : commom/n/nItem name         Item type           Value             Description/n-------------------------------------------------------------------/nLCR959GRAD0Q        --                 401               NetEngine9000 500M Upgrade to 10G Port Enable  RTU (per 500M)/nLCR959GRAD0Q       Resource       401               NetEngine9000 500M Upgrade to 10G Port Enable  RTU (per 500M)/nLCR959GRAS 00        --                  2                  NetEngine9000 Virtual System Function License/nLCR959GRAN00        Fuction         Yes               NetEngine9000 IP Performance Measure Licence (IP FPM)/n/nItem name           (View)Resource License Command-Line/n-------------------------------------------------------------------/nLCR9S9KXL3V1L    (License)active port-I3vpn slot <slot-id> card <card-id> port <port-list>/nLCR9S9KXL231L    (Slot)I3vpn capacity enhance enable/nLCR9S7KXL4V1L    (License)active port-I3vpn slot <slot-id> card <card-id> port <port-list>/nLCR9S8KXL5V1L    (License)active port-I3vpn slot <slot-id> card <card-id> port <port-list>/n/n,af4c6b9a,display license<*> Lisense cfcard <*> state Demo<*> ticket No ticket<*> mode commom<*> name Item type Value Description<*> <*> <*> NetEngine9000 500M Upgrade to 10G Port Enable RTU (per 500M)<*> Resource <*> NetEngine9000 500M Upgrade to 10G Port Enable RTU (per 500M)<*> <*> <*> <*> NetEngine9000 Virtual System Function License<*> Fuction Yes NetEngine9000 IP Performance Measure Licence (IP FPM)<*> name (View)Resource License Command<*>Line<*> (License)active port<*>I3vpn slot <slot<*>id> card <card<*>id> port <port<*>list><*> (Slot)I3vpn capacity enhance enable<*> (License)active port<*>I3vpn slot <slot<*>id> card <card<*>id> port <port<*>list><*> (License)active port<*>I3vpn slot <slot<*>id> card <card<*>id> port <port<*>list><*>
212,2,main,[2019-01-11 15:00:13.166] {DTA}[8.36.200.27 26]: display patch verbose/n,5e6a104c,[<*> <*> <*> <*>.<*>] <*> <*>] display patch verbose<*>
213,2,main,display patch verbose/nInfo: No patch exists./nThe current state is: Idle/nBoard Info:/n----------------------------------------/nSlot-id PatchType Count/n----------------------------------------/n-       -        -/n----------------------------------------/n/n,bdba6efe,display patch verbose<*> No patch exists.<*> current state is Idle<*> Info <*> PatchType Count<*> <*> <*><*>
214,2,main,[2019-01-11 15:00:13.144] {DTA}[8.36.200.27 26]: display module-information/n,d4124da9,[<*> <*> <*> <*>.<*>] <*> <*>] display module<*>information<*>
215,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nRM         V200R212SPH201       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/nequipment         V200R212SPH014       2021-05-21 09:53:19      V200R212SPH-NE9000_3356_RM_CMS_mir.MOD/nLI        V200R212SPH013       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/npiaobai        V200R212SPH002       2021-05-21 09:53:19      V200R212SPH-NE9000_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,7fe22172,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> <*> <*> <*> <*> <*> <*> V200R212SPH014 <*> <*> <*> <*> V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*> <*> <*> <*> <*> <*> <*> V200R212SPH002 <*> <*> <*> <*> V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>
216,2,main,[2019-01-11 15:00:13.154] {DTA}[8.36.200.27 26]: display module-information/n,d4124da9,[<*> <*> <*> <*>.<*>] <*> <*>] display module<*>information<*>
217,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nRM         V200R212SPH201       2011-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/nequipment         V200R212SPH014       2011-05-21 09:53:19      V200R212SPH-NE9000_3356_RM_CMS_mir.MOD/nLI        V200R212SPH013       2011-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/npiaobai        V200R212SPH002       2011-05-21 09:53:19      V200R212SPH-NE9000_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,7fe22172,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> <*> <*> <*> <*> <*> <*> V200R212SPH014 <*> <*> <*> <*> V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*> <*> <*> <*> <*> <*> <*> V200R212SPH002 <*> <*> <*> <*> V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>
218,2,main,[2019-01-11 15:00:13.164] {DTA}[8.36.200.27 26]: display module-information/n,d4124da9,[<*> <*> <*> <*>.<*>] <*> <*>] display module<*>information<*>
219,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nequipment         V200R212SPH014       2021-05-21 09:53:19      V200R212SPH-NE9000_3356_RM_CMS_mir.MOD/npiaobai        V200R212SPH002       2021-05-21 09:53:19      V200R212SPH-NE9000_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,7fe22172,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> <*> <*> <*> <*> <*> <*> V200R212SPH014 <*> <*> <*> <*> V200R212SPH<*>NE9000_<*>_RM_CMS_mir.MOD<*> <*> <*> <*> <*> <*> <*> V200R212SPH002 <*> <*> <*> <*> V200R212SPH<*>NE9000_RM_CMS_mir.MOD<*>
220,2,main,[2019-01-11 15:00:13.144] {DTA}[8.36.200.27 26]: display module-information/n,d4124da9,[<*> <*> <*> <*>.<*>] <*> <*>] display module<*>information<*>
221,2,main,display module-information/n                        Module-information/n-------------------------------------------------------------------/nModule    Version       InstallTime      PackageName/n-------------------------------------------------------------------/nRM         V200R212SPH201       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/nLI        V200R212SPH013       2021-05-21 09:53:19      V200R212SPH-NE9000_0521_3356_RM_CMS_mir.MOD/n-------------------------------------------------------------------/n/n,87c4404c,display module<*>information<*> Module<*>information<*> Version InstallTime PackageName<*> <*> <*> <*> <*> <*> V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*> V200R212SPH013 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> V200R212SPH<*>NE9000_<*>_<*>_RM_CMS_mir.MOD<*> <*>
222,2,main,[2019-01-11 15:00:13.194] {DTA}[8.36.200.27 26]: display startup/n,c7ead575,[<*> <*> <*> <*>.<*>] <*> <*>] display startup<*>
223,2,main,display startup/nMainBoard: /n Configured startup sysytem software:   cfcard:/NE9000_V90012BO00.cc/n startup sysytem software:   cfcard:/NE9000_V900127788.cc/n Next startup sysytem software:   cfcard:/NE9000_V91112.cc/n Startup paf file:   default/n Next Startup paf file:   default/n Startup patch package:   NULL/n Next Startup patch package:   NULL/nSlaveBoard: /n Configured startup sysytem software:   cfcard:/NE9090_V9001255BO.cc/n startup sysytem software:   cfcard:/NE9090_V900178988.cc/n Next startup sysytem software:   cfcard:/NE9090_V9kl012.cc/n Startup paf file:   default/n Next Startup paf file:   default/n Startup patch package:   NULL/n Next Startup patch package:   NULL/n/n,25c02aad,display startup<*> <*> Configured startup sysytem software cfcard <*> startup sysytem software cfcard <*> Next startup sysytem software cfcard <*> Startup paf file default<*> Next Startup paf file default<*> Startup patch package NULL<*> Next Startup patch package NULL<*> <*> Configured startup sysytem software cfcard <*> startup sysytem software cfcard <*> Next startup sysytem software cfcard <*> Startup paf file default<*> Next Startup paf file default<*> Startup patch package NULL<*> Next Startup patch package NULL<*>
224,2,main,[2019-01-11 15:00:13.104] {DTA}[8.36.200.27 26]: system/n,9535aa03,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>
225,2,main,"system/nEnter system view, return view with return command./n/n",b69bb118,system<*> system view return view with return command.<*>
226,2,main,[2019-01-11 15:00:13.114] {DTA}[8.36.200.27 26]: diagnose/n,a325d201,[<*> <*> <*> <*>.<*>] <*> <*>] diagnose<*>
227,2,main,"diagnose/nWarning: Enter system view, return view with return command./n/n",64f89adb,diagnose<*> Enter system view return view with return command.<*>
228,2,main,[2019-01-11 15:00:13.1990] {DTA}[8.36.201.27 26]: commit/n,29eaf163,<*> <*> <*> <*> <*> <*> commit<*>
229,2,main,commit/n/n,29eaf163,<*> <*> <*> <*> <*> <*> commit<*>
230,2,main,[2019-01-11 15:00:13.234] {DTA}[8.36.202.27 26]: display data-channel/n,02b8bc08,<*> <*> <*> <*> <*> <*> display data<*>channel<*>
231,2,main,display data-channel/n/n,02b8bc08,<*> <*> <*> <*> <*> <*> display data<*>channel<*>
232,2,main,[2019-01-11 15:00:13.216] {DTA}[8.36.200.27 26]: display ptn-mode/n,c4980b59,[<*> <*> <*> <*>.<*>] <*> <*>] display ptn<*>mode<*>
233,2,main,display ptn-mode/n                             ^/nError: command found at '^' position/n/n,d17cfc6b,display ptn<*>mode<*> ^<*> command found at '^' position<*>
234,2,main,[2019-01-11 15:00:13.224] {DTA}[8.36.200.27 26]: display vrcb/n,bb426aeb,[<*> <*> <*> <*>.<*>] <*> <*>] display vrcb<*>
235,2,main,display vrcb/nSystem Version: V900jiojhjo001/nVRP Version: V900CPPo001/nVIST Version: vist12.335699981/nOSAL Version: VPP V900CPPo001/nPSE Version: VPP V900CPPo001/n/n,9c86950f,display vrcb<*> Version V900jiojhjo001<*> Version V900CPPo001<*> Version vist12.<*><*> Version VPP V900CPPo001<*> Version VPP V900CPPo001<*>
236,2,main,[2019-01-11 15:00:13.334] {DTA}[8.36.200.27 26]: return/n,002df509,<*> <*> <*> <*> <*> <*> return<*>
237,2,main,return/n/n,002df509,<*> <*> <*> <*> <*> <*> return<*>
238,2,main,[2019-01-11 15:00:13.889] {DTA}[8.36.200.27 26]: display slot 17 chipisolate state/n,8c1a5218,<*> <*> <*> <*> <*> <*> display slot <*> chipisolate state<*>
239,2,main,display slot 17 chipisolate state/n/n,8c1a5218,<*> <*> <*> <*> <*> <*> display slot <*> chipisolate state<*>
240,2,main,[2019-01-11 15:00:13.678] {DTA}[8.36.200.27 26]: display anti-theft status/n,f1cf97e0,[<*> <*> <*> <*>.<*>] <*> <*>] display anti<*>theft status<*>
241,2,main,display anti-theft status/n-----------------------------------------/n                 NP state/n-----------------------------------------/n                 TM state/n-----------------------------------------/n/n,1cf90887,display anti<*>theft status<*> NP state<*> TM state<*>
242,2,main,version = 1.22.33.899/n,764ab33e,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> version <*> <*> <*> <*> <*> <*>
243,2,main,vrp_version = 1.22.33.899/n,d8f631a5,vrp_version <*> <*>
244,2,main,ne_type = 1.22.33.899/n,0af4ffbe,ne_type <*> <*>
245,2,main,ipn = Router/n/n,c83db1f0,ipn <*> Router<*>
246,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: display access-user/n,0bd563c5,[<*> <*> <*> <*>.<*>] <*> <*>] display access<*>user<*>
247,2,main,display access-user/n-----------------------------------------/nTotal users               :5/nIPv4  users               :5/nIPv6  users               :5/nLac users               :5/nRUI local users               :5/nRUI remote users               :5/nAccounting ready               :5/nAccounting state               :5/n-----------------------------------------/n/n,09bf71a9,display access<*>user<*> users <*><*> users <*><*> users <*><*> users <*><*> local users <*><*> remote users <*><*> ready <*><*> state <*><*>
248,2,main,"ERROR, execute cmd: '( /usr/hdp/3.0.1.0-189/hadoop/bin/yarn node -list 2> /dev/null | grep RUNNING )' timedout./n  STDOUT:/n/n  STDERR:/n/n",3240582b,ERROR execute cmd '( <*> node <*>list <*>> <*> <*> grep RUNNING )' timedout.<*> STDOU<*> STDER<*>
249,2,main,please set `CPTS.masters.hostnames` and `CPTS.slaves.hostnames` manually/n,7740a8ad,please set <*> and <*> manually<*>
250,2,main,/home/team17/CPTS13/bin/functions/workload_functions.sh: line 138: filename argument required/n/n,f39b0ed8,<*> line <*> filename argument required<*>
251,2,main,nohup: ignoring input/n,30881201,nohup ignoring input<*>
252,2,main,====== Start Process ======/n,394f6cc4,<*> Start Process <*><*>
253,2,main,Password for user9@BIGDATA: /n,233a953e,Password for user9@BIGDATA <*>
254,2,main,==================== Start execute CPTS test ======================/n,82df2e25,<*> Start execute CPTS test <*><*>
255,2,main,mkdir: cannot create directory '/home/user9/results': File exists/n,21e11a3a,mkdir cannot create directory '<*> File exists<*>
256,2,main,mkdir: cannot create directory '/home/user9/results/job3': File exists/n,21e11a3a,mkdir cannot create directory '<*> File exists<*>
257,2,main,mkdir: cannot create directory '/home/user9/results/job2': File exists/n,21e11a3a,mkdir cannot create directory '<*> File exists<*>
258,2,main,mkdir: cannot create directory '/home/user9/results/job1': File exists/n/n/n,21e11a3a,mkdir cannot create directory '<*> File exists<*>
259,2,main,[2019-01-11 15:00:13.224] {DTA}[8.36.200.27 26]: display ipv6 prefix/n,c9a81508,[<*> <*> <*> <*>.<*>] <*> <*>] display ipv6 prefix<*>
260,2,main,display ipv6 prefix/n                             ^/nError: command found at '^' position/n/n,5e6b289b,display ipv6 prefix<*> ^<*> command found at '^' position<*>
261,2,main,[2019-01-11 15:00:13.579] {DTA}[8.36.200.27 26]: display ip pool/n,e3514446,[<*> <*> <*> <*>.<*>] <*> <*>] display ip pool<*>
262,2,main,display ip pool/n/nIP address pool Statistic/nLocal : 2    Remote: 2    Server: 2   /nIP address Statistic/nTotal    :13         Used    :13         Ratio    :13         /n/n,4330fb9a,display ip pool<*> address pool Statistic<*> <*> Remote <*> Server <*> <*> address Statistic<*> <*> Used <*> Ratio <*> <*>
263,2,main,[2019-01-11 15:00:13.997] {DTA}[8.36.200.27 216]: quit/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
264,2,main,quit/n/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
265,2,main,[2019-01-11 15:00:13.568] {DTA}[8.36.200.27 216]: cd//n,2ab87142,<*> <*> <*> <*> <*> <*> cd<*>
266,2,main,cd//n/n,2ab87142,<*> <*> <*> <*> <*> <*> cd<*>
267,2,main,[2019-01-11 15:00:13.876] {DTA}[8.36.200.27 216]: pwd/n,d08ff68e,<*> <*> <*> <*> <*> <*> pwd<*>
268,2,main,pwd/n/n,d08ff68e,<*> <*> <*> <*> <*> <*> pwd<*>
269,2,main,[2019-01-11 15:00:13.434] {DTA}[8.36.200.27 216]: system-view/n,91a1c38c,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>view<*>
270,2,main,"system-view/nEnter system view, return command./n/n",463b6ede,system<*>view<*> system view return command.<*>
271,2,main,[2019-01-11 15:00:13.1134] {DTA}[8.36.200.27 216]: display commit list/n,8db1ddc6,[<*> <*> <*> <*>.<*>] <*> <*>] display commit list<*>
272,2,main,display commit list/n--------------------------------------------------------------------------------------/nNo.  commitID     Label        User                    TimeStamp/n1     101052358        _           ne900112             2021-09-18 12:56:12/n2     101052359        _           ne900112             2021-09-18 12:56:13/n3     101052360        _           ne900112             2021-09-18 12:56:14/n4     101052362       va1           ne900112             2021-09-18 12:56:15/n5     101052363      bbb          ne900112             2021-09-18 12:56:16/n6     101052364      commit_label          ne900112             2021-09-18 12:56:17/n7     101052365     20210918          ne900112             2021-09-18 12:56:18/n--------------------------------------------------------------------------------------/n /n,2f7dd89e,display commit list<*> commitID Label User TimeStamp<*> <*> _ ne900112 <*> <*> <*> <*><*> <*> _ ne900112 <*> <*> <*> <*><*> <*> _ ne900112 <*> <*> <*> <*><*> <*> va1 ne900112 <*> <*> <*> <*><*> <*> bbb ne900112 <*> <*> <*> <*><*> <*> commit_label ne900112 <*> <*> <*> <*><*> <*> <*> ne900112 <*> <*> <*> <*><*> <*>
273,3,main,patching args=/n,34eba875,patching args<*><*>
274,3,main,Parsing conf: /home/team17/CPTS13/conf/hadoop.conf/n,2cb7bf92,Parsing conf <*>
275,3,main,Parsing conf: /home/team17/CPTS13/conf/CPTS.conf/n,2cb7bf92,Parsing conf <*>
276,3,main,Parsing conf: /home/team17/CPTS13/conf/spark.conf/n,2cb7bf92,Parsing conf <*>
277,3,main,Parsing conf: /home/team17/CPTS13/conf/workloads/micro/job3.conf/n,2cb7bf92,Parsing conf <*>
278,2,main,[2019-01-11 15:00:13.1809] {DTA}[8.36.200.27 1226]: quit/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
279,2,main,quit/n/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
280,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: dir auto_9.08.100.56.cfg/n,e459e7c3,[<*> <*> <*> <*>.<*>] <*> <*>] dir <*>
281,2,main,"dir auto_9.08.100.56.cfg/nDirectory of cfcard://n/nIdx    Attr      Size(Byte)            Date         Time          FileName/n0      -rw-      22,344        April 23 2011  14:13:23     auto_9.08.100.56.cfg/n/n5,435,3322 KB total (2,435,3322 KB free)/n/n",a61bb58a,dir <*> of cfcard <*> Attr Size(Byte) Date Time FileName<*> <*>rw<*> <*> <*> April <*> <*> <*> <*> <*> <*> KB total (<*> <*> <*> KB free)<*>
282,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: clear configuration commit label begin_rollback/n,2e8d3ec2,[<*> <*> <*> <*>.<*>] <*> <*>] clear configuration commit label begin_rollback<*>
283,2,main,clear configuration commit label begin_rollback/n                         ^/nError: command found at '^' position/n/n,358a91b1,clear configuration commit label begin_rollback<*> ^<*> command found at '^' position<*>
284,2,789993848599303,[2019-01-11 15:00:13.1341] {DTA}[8.36.200.27 26]: rollback confuguration to file auto_9.08.100.56.cfg/n,f539ecab,[<*> <*> <*> <*>.<*>] <*> <*>] rollback confuguration to file <*>
285,2,789993848599303,Warning: This operation will revert configuration changes to the file auto_9.08.100.56.cfg. Continue? [Y/N]:/n,67d1c73c,Warning This operation will revert configuration changes to the file <*> Continue? [Y<*>
286,2,789993848599303,[2019-01-11 15:00:13.1341] {DTA}[8.36.200.27 26]: Y/n,9284c881,[<*> <*> <*> <*>.<*>] <*> <*>] Y<*>
287,2,789993848599303,Y/nWarning: Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y/N]:/n,274d4f6b,Y<*> Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y<*>
288,2,789993848599304,[2019-01-11 15:00:13.1351] {DTA}[8.36.200.27 26]: Y/n,9284c881,[<*> <*> <*> <*>.<*>] <*> <*>] Y<*>
289,2,789993848599304,Y/nWarning: Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y/N]:/n,274d4f6b,Y<*> Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y<*>
290,2,789993848599303,[2019-01-11 15:00:13.1341] {DTA}[8.36.200.27 26]: N/n,23c9175a,[<*> <*> <*> <*>.<*>] <*> <*>] N<*>
291,2,789993848599303,"N/nWarning: Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y/N]:Y/nLoading rollback changes./nCommitting/nCheck rollback result./nConfiguration rollback finished, but there are still several differences./nPlease use 'display configuration rollback result' to view the differences./nPlease use 'display configuration rollback result' to view the changes./n/n/n",8701a001,N<*> Some warnings or configuration dofferences occurred in the last rollback. Continue? [Y<*> rollback changes.<*> rollback result.<*> rollback finished but there are still several differences.<*> use 'display configuration rollback result' to view the differences.<*> use 'display configuration rollback result' to view the changes.<*>
292,2,789993848599303,[2019-01-11 15:00:13.1134] {DTA}[8.36.200.27 26]: display configuration rollback result/n,170136c6,[<*> <*> <*> <*>.<*>] <*> <*>] display configuration rollback result<*>
293,2,789993848599303,display configuration rollback result/n!There are still several differences as follow:/n ccc/n-local-user ne8809091 password hohuhu99009/n+local-user ne8809091 password hohuhu990099/n #/n license/n+ active network-slice flex-channel 3000 slot 28/n+ active network-slice flex-channel 3000 slot 29/n+ active network-slice flex-channel 3000 slot 21/n+ active network-slice flex-channel 3000 slot 22/n+ active network-slice flex-channel 3000 slot 23/n+ active network-slice flex-channel 3000 slot 24/n #/n interface GigabitEthernet5/1/8/n- undo dcn/n #/n interface GigabitEthernet5/1/9/n- undo dcn/n #/n interface GigabitEthernet5/1/7/n- undo dcn/n #/n interface GigabitEthernet5/1/6/n- undo dcn/n #/n interface GigabitEthernet5/1/5/n- undo dcn/n #/n interface GigabitEthernet5/1/4/n- undo dcn/n #/n interface GigabitEthernet4/1/8/n- undo dcn/n #/n interface GigabitEthernet4/1/9/n- undo dcn/n #/n interface GigabitEthernet4/1/7/n- undo dcn/n #/n interface GigabitEthernet4/1/6/n- undo dcn/n #/n interface GigabitEthernet4/1/5/n- undo dcn/n #/n interface GigabitEthernet4/1/4/n- undo dcn/n #/n-pki domain default/n #/n/n,a08edce5,display configuration rollback result<*> are still several differences as follow <*> ccc<*> ne8809091 password hohuhu99009<*> ne8809091 password hohuhu990099<*> #<*> license<*> active network<*>slice flex<*>channel <*> slot <*><*> active network<*>slice flex<*>channel <*> slot <*><*> active network<*>slice flex<*>channel <*> slot <*><*> active network<*>slice flex<*>channel <*> slot <*><*> active network<*>slice flex<*>channel <*> slot <*><*> active network<*>slice flex<*>channel <*> slot <*><*> #<*> interface GigabitEthernet5<*> undo dcn<*> #<*> interface GigabitEthernet5<*> undo dcn<*> #<*> interface GigabitEthernet5<*> undo dcn<*> #<*> interface GigabitEthernet5<*> undo dcn<*> #<*> interface GigabitEthernet5<*> undo dcn<*> #<*> interface GigabitEthernet5<*> undo dcn<*> #<*> interface GigabitEthernet4<*> undo dcn<*> #<*> interface GigabitEthernet4<*> undo dcn<*> #<*> interface GigabitEthernet4<*> undo dcn<*> #<*> interface GigabitEthernet4<*> undo dcn<*> #<*> interface GigabitEthernet4<*> undo dcn<*> #<*> interface GigabitEthernet4<*> undo dcn<*> #<*> domain default<*> #<*>
294,2,main,21/12/25 20:33:42 INFO mapreduce.Job: Job job_1668496639954_6827 running in uber mode : false/n,cb04f595,21<*> <*> <*> <*> INFO mapreduce.Job Job job_<*>_<*> running in uber mode <*><*>
295,2,main,21/12/25 20:33:42 INFO mapreduce.Job:  map 0% reduce 0%/n,338f2ed2,21<*> <*> <*> <*> INFO mapreduce.Job map <*>% reduce <*>%<*>
296,2,main,21/12/25 20:33:49 INFO mapreduce.Job:  map 67% reduce 0%/n,338f2ed2,21<*> <*> <*> <*> INFO mapreduce.Job map <*>% reduce <*>%<*>
297,2,main,21/12/25 20:33:55 INFO mapreduce.Job:  map 100% reduce 0%/n,338f2ed2,21<*> <*> <*> <*> INFO mapreduce.Job map <*>% reduce <*>%<*>
298,2,main,21/12/25 20:33:58 INFO mapreduce.Job: Job job_1668496639954_6827 completed successfully/n/n/n,891e2ce2,21<*> <*> <*> <*> INFO mapreduce.Job Job job_<*>_<*> completed successfully<*>
299,2,main,[2019-01-11 15:00:13.1994] {DTA}[8.36.200.27 26]: display version/n,c39ece12,[<*> <*> <*> <*>.<*>] <*> <*>] display version<*>
